Date,FTSE,NASDAQ
2011-01-14,6002.10009765625,2755.300048828125
2011-01-21,5896.2998046875,2689.5400390625
2011-01-28,5881.39990234375,2686.889892578125
2011-02-04,5997.39990234375,2769.300048828125
2011-02-11,6062.89990234375,2809.43994140625
2011-02-18,6083.0,2833.949951171875
2011-02-25,6001.2001953125,2781.050048828125
2011-03-04,5990.39990234375,2784.669921875
2011-03-11,5828.7001953125,2715.610107421875
2011-03-18,5718.10009765625,2643.669921875
2011-03-25,5900.7998046875,2743.06005859375
2011-04-01,6009.89990234375,2789.60009765625
2011-04-08,6055.7998046875,2780.419921875
2011-04-15,5996.0,2764.64990234375
2011-04-22,6018.2998046875,2820.159912109375
2011-04-29,6069.89990234375,2873.5400390625
2011-05-06,5976.7998046875,2827.56005859375
2011-05-13,5925.89990234375,2828.469970703125
2011-05-20,5948.5,2803.320068359375
2011-05-27,5938.89990234375,2796.860107421875
2011-06-03,5855.0,2732.780029296875
2011-06-10,5765.7998046875,2643.72998046875
2011-06-17,5714.89990234375,2616.47998046875
2011-06-24,5697.7001953125,2652.889892578125
2011-07-01,5989.7998046875,2816.030029296875
2011-07-08,5990.60009765625,2859.81005859375
2011-07-15,5843.7001953125,2789.800048828125
2011-07-22,5935.0,2858.830078125
2011-07-29,5815.2001953125,2756.3798828125
2011-08-05,5247.0,2532.409912109375
2011-08-12,5320.0,2507.97998046875
2011-08-19,5040.7998046875,2341.840087890625
2011-08-26,5129.89990234375,2479.85009765625
2011-09-02,5292.0,2480.330078125
2011-09-09,5214.7001953125,2467.989990234375
2011-09-16,5368.39990234375,2622.31005859375
2011-09-23,5066.7998046875,2483.22998046875
2011-09-30,5128.5,2415.39990234375
2011-10-07,5303.39990234375,2479.35009765625
2011-10-14,5466.39990234375,2667.85009765625
2011-10-21,5488.7001953125,2637.4599609375
2011-10-28,5702.2001953125,2737.14990234375
2011-11-04,5527.2001953125,2686.14990234375
2011-11-11,5545.39990234375,2678.75
2011-11-18,5362.89990234375,2572.5
2011-11-25,5164.7001953125,2441.510009765625
2011-12-02,5552.2998046875,2626.929931640625
2011-12-09,5529.2001953125,2646.85009765625
2011-12-16,5387.2998046875,2555.330078125
2011-12-23,5512.7001953125,2618.639892578125
2011-12-30,5572.2998046875,2605.14990234375
2012-01-06,5649.7001953125,2674.219970703125
2012-01-13,5636.60009765625,2710.669921875
2012-01-20,5728.60009765625,2786.699951171875
2012-01-27,5733.5,2816.550048828125
2012-02-03,5901.10009765625,2905.659912109375
2012-02-10,5852.39990234375,2903.8798828125
2012-02-17,5905.10009765625,2951.780029296875
2012-02-24,5935.10009765625,2963.75
2012-03-02,5911.10009765625,2976.18994140625
2012-03-09,5887.5,2988.340087890625
2012-03-16,5965.60009765625,3055.260009765625
2012-03-23,5854.89990234375,3067.919921875
2012-03-30,5768.5,3091.570068359375
2012-04-06,5723.7001953125,3080.5
2012-04-13,5651.7998046875,3011.330078125
2012-04-20,5772.2001953125,3000.449951171875
2012-04-27,5777.10009765625,3069.199951171875
2012-05-04,5655.10009765625,2956.340087890625
2012-05-11,5575.5,2933.820068359375
2012-05-18,5267.60009765625,2778.7900390625
2012-05-25,5351.5,2837.530029296875
2012-06-01,5260.2001953125,2747.47998046875
2012-06-08,5435.10009765625,2858.419921875
2012-06-15,5478.7998046875,2872.800048828125
2012-06-22,5513.7001953125,2892.419921875
2012-06-29,5571.2001953125,2935.050048828125
2012-07-06,5662.60009765625,2937.330078125
2012-07-13,5666.10009765625,2908.469970703125
2012-07-20,5651.7998046875,2925.300048828125
2012-07-27,5627.2001953125,2958.090087890625
2012-08-03,5787.2998046875,2967.89990234375
2012-08-10,5847.10009765625,3020.860107421875
2012-08-17,5852.39990234375,3076.590087890625
2012-08-24,5776.60009765625,3069.7900390625
2012-08-31,5711.5,3066.9599609375
2012-09-07,5794.7998046875,3136.419921875
2012-09-14,5915.60009765625,3183.949951171875
2012-09-21,5852.60009765625,3179.9599609375
2012-09-28,5742.10009765625,3116.22998046875
2012-10-05,5871.0,3136.18994140625
2012-10-12,5793.2998046875,3044.110107421875
2012-10-19,5896.2001953125,3005.6201171875
2012-10-26,5806.7001953125,2987.949951171875
2012-11-02,5868.60009765625,2982.1298828125
2012-11-09,5769.7001953125,2904.8701171875
2012-11-16,5605.60009765625,2853.1298828125
2012-11-23,5819.10009765625,2966.85009765625
2012-11-30,5866.7998046875,3010.239990234375
2012-12-07,5914.39990234375,2978.0400390625
2012-12-14,5921.7998046875,2971.330078125
2012-12-21,5940.0,3021.010009765625
2012-12-28,5925.39990234375,2960.31005859375
2013-01-04,6089.7998046875,3101.659912109375
2013-01-11,6121.60009765625,3125.6298828125
2013-01-18,6154.39990234375,3134.7099609375
2013-01-25,6284.5,3149.7099609375
2013-02-01,6347.2001953125,3179.10009765625
2013-02-08,6263.89990234375,3193.8701171875
2013-02-15,6328.2998046875,3192.030029296875
2013-02-22,6335.7001953125,3161.820068359375
2013-03-01,6378.60009765625,3169.739990234375
2013-03-08,6483.60009765625,3244.3701171875
2013-03-15,6489.7001953125,3249.070068359375
2013-03-22,6392.7998046875,3245.0
2013-03-29,6411.7001953125,3267.52001953125
2013-04-05,6249.7998046875,3203.860107421875
2013-04-12,6384.39990234375,3294.949951171875
2013-04-19,6286.60009765625,3206.06005859375
2013-04-26,6426.39990234375,3279.260009765625
2013-05-03,6521.5,3378.6298828125
2013-05-10,6625.0,3436.580078125
2013-05-17,6723.10009765625,3498.969970703125
2013-05-24,6654.2998046875,3459.139892578125
2013-05-31,6583.10009765625,3455.909912109375
2013-06-07,6412.0,3469.219970703125
2013-06-14,6308.2998046875,3423.56005859375
2013-06-21,6116.2001953125,3357.25
2013-06-28,6215.5,3403.25
2013-07-05,6375.5,3479.3798828125
2013-07-12,6544.89990234375,3600.080078125
2013-07-19,6630.7001953125,3587.610107421875
2013-07-26,6554.7998046875,3613.159912109375
2013-08-02,6647.89990234375,3689.590087890625
2013-08-09,6583.39990234375,3660.110107421875
2013-08-16,6500.0,3602.780029296875
2013-08-23,6492.10009765625,3657.7900390625
2013-08-30,6412.89990234375,3589.8701171875
2013-09-06,6547.2998046875,3660.010009765625
2013-09-13,6583.7998046875,3722.179931640625
2013-09-20,6596.39990234375,3774.72998046875
2013-09-27,6512.7001953125,3781.590087890625
2013-10-04,6453.89990234375,3807.75
2013-10-11,6487.2001953125,3791.8701171875
2013-10-18,6622.60009765625,3914.280029296875
2013-10-25,6721.2998046875,3943.360107421875
2013-11-01,6734.7001953125,3922.0400390625
2013-11-08,6708.39990234375,3919.22998046875
2013-11-15,6693.39990234375,3985.969970703125
2013-11-22,6674.2998046875,3991.64990234375
2013-11-29,6650.60009765625,4059.889892578125
2013-12-06,6552.0,4062.52001953125
2013-12-13,6440.0,4000.97998046875
2013-12-20,6606.60009765625,4104.740234375
2013-12-27,6750.89990234375,4156.58984375
2014-01-03,6730.7001953125,4131.91015625
2014-01-10,6739.89990234375,4174.669921875
2014-01-17,6829.2998046875,4197.580078125
2014-01-24,6663.7001953125,4128.169921875
2014-01-31,6510.39990234375,4103.8798828125
2014-02-07,6571.7001953125,4125.85986328125
2014-02-14,6663.60009765625,4244.02001953125
2014-02-21,6838.10009765625,4263.41015625
2014-02-28,6809.7001953125,4308.1201171875
2014-03-07,6712.7001953125,4336.22021484375
2014-03-14,6527.89990234375,4245.39990234375
2014-03-21,6557.2001953125,4276.7900390625
2014-03-28,6615.60009765625,4155.759765625
2014-04-04,6695.60009765625,4127.72998046875
2014-04-11,6561.7001953125,3999.72998046875
2014-04-18,6625.2998046875,4095.52001953125
2014-04-25,6685.7001953125,4075.56005859375
2014-05-02,6822.39990234375,4123.89990234375
2014-05-09,6814.60009765625,4071.8701171875
2014-05-16,6855.7998046875,4090.590087890625
2014-05-23,6815.7998046875,4185.81005859375
2014-05-30,6844.5,4242.6201171875
2014-06-06,6858.2001953125,4321.39990234375
2014-06-13,6777.89990234375,4310.64990234375
2014-06-20,6825.2001953125,4368.0400390625
2014-06-27,6757.7998046875,4397.93017578125
2014-07-04,6866.10009765625,4485.93017578125
2014-07-11,6690.2001953125,4415.490234375
2014-07-18,6749.5,4432.14990234375
2014-07-25,6791.60009765625,4449.56005859375
